# Monte Carlo Simulation Attempt
# kc_id_list: ['P_S1', 'S1_S2', 'S2_S3', 'S3_S4', 'S4_S5']
# num_iterations: 100
# misalignment_std_dev: 0.025
# Timestamp: 20250516_023908

Iteration,Panel ID,radial_distance,radial_extention,radial_shift,elevation_shift,yaw,pitch,roll
28,S1,10.852499527758571,0.0021520666683646356,-0.0735211723191413,-0.12260535833517773,-0.0036668028894813573,0.03907633796712484,0.0016847508450660788
28,S2,14.514067968698507,-0.023969484660229384,-0.08745129222172297,-0.28841853631111325,-0.00282851458130635,0.0370931383472477,0.0035408744213162964
28,S3,19.42073646904257,-0.034756318164544255,-0.023914567194416418,-0.34790147565447094,-0.0024166112438598897,0.04157327184725634,0.02284574685986236
28,S4,25.23350094616282,-0.09849755391096768,-0.005744708754395776,-0.9838193538752633,-0.007662729526714207,0.02193051838066995,0.1345840295443881
28,S5,30.70515586998379,-0.3040153405951424,-0.08572534278764568,-1.5113321359578715,-0.009346210377880165,0.03248958339778851,0.12078128029188706
29,S1,10.852499527758571,0.023768100538449435,0.001839046408814879,-0.016782421513567944,-0.004207442389686251,0.017558258195509602,-0.0024023377035181787
29,S2,14.514067968698507,0.013496938600141785,-0.006032982032961952,-0.10589566275017805,-0.002585717746496344,0.026265981956504536,0.0014940350131665077
29,S3,19.42073646904257,-0.022337745358815157,0.018157589661847353,0.028699083585912735,-0.00316459047053823,0.00850262850720207,-0.02202635765284814
29,S4,25.23350094616282,-0.05599242140223103,0.008524238498049612,0.2917401024494954,-0.003020791805930757,0.007929161917018757,-0.013478915912483166
29,S5,30.70515586998379,-0.06886059145318,-0.0450898613923449,0.1894395090151259,-0.0033919929479631137,-0.0007997153621805975,-0.002881961189193626
30,S1,10.852499527758571,-0.007952273991911438,0.023099985239220598,0.08440227620298038,0.0015197357524405657,-0.03835111465624008,-0.003728104994402159
30,S2,14.514067968698507,-0.03164497847744211,0.011733008001956919,0.30084588110780996,0.002872627269369289,-0.05654657061634527,-0.015601462762587715
30,S3,19.42073646904257,0.019289914235351542,0.03291126514497235,0.4251680834982291,0.008202970244192705,-0.0540917100694851,-0.013218760852561094
30,S4,25.23350094616282,0.046645641149751754,0.10691584989838607,0.17475304579952228,0.006198292941386065,-0.05774828470080329,0.014004458415148111
30,S5,30.70515586998379,0.11061409820102205,0.1355467661954372,-1.1986759105577638,0.008088064799551686,-0.07006006030597112,0.025023504840117734
31,S1,10.852499527758571,-0.03463310624861947,-0.038724255741705675,0.1029856818358264,-0.001196979309491366,-0.039527582954680174,0.004598175828375673
31,S2,14.514067968698507,-0.02696812979902722,-0.0545716460824819,0.1904654095356872,-0.00018381778830971543,-0.019201330519694748,0.01864386600463785
31,S3,19.42073646904257,-0.014397235167304501,-0.004042912287075476,-0.15430269173193073,-0.0005994772300881059,-0.017046622065174155,0.03438830263803962
31,S4,25.23350094616282,-0.06097657391383288,0.000308939344019616,0.0307065597773164,0.0009767852662171533,0.004932232948817505,-0.08180218725292066
31,S5,30.70515586998379,0.004226649685475631,0.0009713207754698818,0.736571122581463,0.0022306200121097707,-0.035483423159457406,-0.03595188301451252
32,S1,10.852499527758571,0.004253214596491884,-0.014097448526587522,-0.08341779860428997,-0.003721158184511719,0.030007274452987565,0.0009297981706609399
32,S2,14.514067968698507,0.006446493976765653,0.010368909621422536,0.05875086788710451,0.0036220278196042177,-0.0659508904455286,-0.06755617526478241
32,S3,19.42073646904257,-0.04409058046683903,0.015458496188716036,0.8826455807225759,0.003098065949678531,-0.062014029034484164,-0.05474686195730036
32,S4,25.23350094616282,-0.09165060923088782,-0.0593687023183314,1.3290365412602667,0.0009767358437885384,-0.0546796802887215,-0.11605833508094529
32,S5,30.70515586998379,-0.09433044338306924,-0.09817859633844811,0.7361775420990591,0.0012850542376991042,-0.07031219167992853,-0.09964672830854196
33,S1,10.852499527758571,-0.025279028610887676,-0.0033354458102168505,0.06032482419407477,-0.001923558762081376,-0.018008206448276054,0.0018116045092028531
33,S2,14.514067968698507,-0.026279118227922747,-0.021012860895594534,0.17628895533241173,0.000610183066391279,-0.044242046914433564,-0.015378903382793893
33,S3,19.42073646904257,-0.021446796335312792,-0.012970235646846885,0.41577986861703586,1.7565079593639607e-05,-0.04451109453197977,-0.02656525240900775
33,S4,25.23350094616282,-0.05502789901409104,-0.012037183219244307,0.7704548504955337,-0.0038835445796449805,-0.035119547006159824,-0.08140866797147078
33,S5,30.70515586998379,-0.116981913690768,-0.06684011456465949,0.32668005113146975,-0.006420493024045269,-0.06169266688030128,-0.053352632688220464
34,S1,10.852499527758571,-0.03561455881062778,0.033003076944830144,0.2580881783782966,-0.0038816748526716493,-0.11119382939467348,-0.0024377752958702646
34,S2,14.514067968698507,-0.029943262936962048,0.053314852254225595,0.48365421930267616,-0.006086160299392445,-0.03048734495056027,0.04622975852909007
34,S3,19.42073646904257,0.004681672838239823,0.08123806033613823,-0.8056118381353494,-0.0034044548585963202,0.0021322272797874575,0.12544627375831802
34,S4,25.23350094616282,-0.09480160611214081,0.054854433426181515,-1.803077405471281,-0.004214455496603597,0.010313035652177893,0.07785715517140379
34,S5,30.70515586998379,-0.11338191545263072,-0.08289042508416278,-0.8498146315810824,-0.004316359539318807,0.018478906579712184,0.0639830136565814
35,S1,10.852499527758571,-0.026349933762176023,-0.005598795623532422,0.10432763339522894,-0.0041257842515923975,-0.050874646278483704,0.0016867013560064403
35,S2,14.514067968698507,-0.0841628039519243,-0.01542365244779693,0.5791794923181497,-0.0005346763928437345,-0.16106543074169433,-0.07410250112137165
35,S3,19.42073646904257,-0.21505185098976193,-0.03483130934370367,1.6403332545973843,0.002260656988316914,-0.17150251525783733,-0.09866422987453467
35,S4,25.23350094616282,-0.31385523434441687,-0.18170317182165327,2.0368426133684046,-0.0002523249579393927,-0.16401548317439962,-0.12795886987830746
35,S5,30.70515586998379,-0.09501136759836684,-0.08207725810261515,-0.6718071248243311,0.0027580075044797217,-0.17797665120351303,-0.11521745316416265
36,S1,10.852499527758571,0.010588435929621737,0.00951634947232901,-0.10806048776245841,-0.0034179232890626373,0.0447286697802014,-0.0009240982904534496
36,S2,14.514067968698507,-0.042462536655766235,-0.04229274409251405,-0.45848948528441047,-0.0037531435733881707,0.10872308599779279,0.043660309065888685
36,S3,19.42073646904257,-0.06765109187354877,-0.11061628616094013,-0.8141591102147901,-0.004107742569656774,0.09619789440226323,0.02084320025807785
36,S4,25.23350094616282,-0.039417982523044376,-0.07745381214403015,-0.4221384895766878,-0.004264362780442341,0.10245520460436186,0.00040212980679001195
36,S5,30.70515586998379,-0.07363581027269306,0.08120972106077773,1.6378564823645139,-0.0001501044171037958,0.1170964630081004,-0.010839244139988196
37,S1,10.852499527758571,-0.030995309139063926,-0.01684082006816369,-0.16336660282748217,9.482996075636194e-05,0.05995846228613955,0.0009185475423773245
37,S2,14.514067968698507,-0.054102273379368494,-0.04467563431522155,-0.37162103700435933,-0.0026251746684337524,0.04195925485754848,-0.00827180547124697
37,S3,19.42073646904257,-0.061601262151898886,-0.061027531856772836,-0.13862078587381305,-0.004497553392468878,0.04719439891428734,-0.012000966862756632
37,S4,25.23350094616282,-0.07536302133322777,-0.08974714690499445,-0.23666900128838786,-0.004090922748481204,0.034731832636285764,0.0627896295364752
37,S5,30.70515586998379,-0.09064035367448824,-0.044835157727402014,-0.8274691489802712,-0.0034347348434006636,0.002653121525380886,0.09709379737767511
38,S1,10.852499527758571,0.009850904896920419,0.019813480049565256,-0.015706925607072503,-0.0007719949637199254,0.011932478909055355,-0.0010476789618118348
38,S2,14.514067968698507,-0.023279709796509614,-0.009589788615576599,-0.07302461986377623,-0.0009605027626501971,0.020108651824112034,0.006692491482978997
