# Monte Carlo Simulation Attempt
# kc_id_list: ['P_S1', 'S1_S2', 'S2_S3', 'S3_S4', 'S4_S5']
# num_iterations: 100
# misalignment_std_dev: 0.025
# Timestamp: 20250516_023903

Category,,kc_misalignment,kc_misalignment,kc_misalignment,kc_misalignment,kc_misalignment,kc_misalignment,kc_origin_final_pos,kc_origin_final_pos,kc_origin_final_pos,kc_norm_final_pos,kc_norm_final_pos,kc_norm_final_pos,panel_cm_final_pos,panel_cm_final_pos,panel_cm_final_pos,net_rotation,net_rotation,net_rotation
Subcategory,,1,2,3,4,5,6,x,y,z,x,y,z,x,y,z,x,y,z
Iteration,Panel ID,,,,,,,,,,,,,,,,,,
24,S2,0.031086096101023475,0.016978472811387608,0.03192751776483984,-0.008174533958525944,-0.05742151101390659,-0.00938364519818518,4.088584950161976,0.1320817702310173,0.02942674570319003,8.060624842222815,-2.5413307545464834,-0.01925146544001418,6.5684242262465755,-0.2807051380637835,0.011312300400279772,0.00975688776357124,0.005703157936820513,-0.005189653709375142
24,S3,-0.003233499982672815,-0.04017090946625432,-0.005644679757303655,-0.026512595318107603,-0.006248917440184546,-0.044609944949002354,5.71616229591614,-3.500872250497356,0.004782434503191223,10.4397720619307,-14.933449551027767,-0.03778569687038784,9.056666076144715,-9.270340235747451,-0.0207060227433001,0.0019810367965499664,0.004193338908404085,-0.0058062793875197525
24,S4,-0.022872795482399254,-0.0026258856553669544,0.002131650126274323,-0.010133588712855246,-0.020827839280862265,0.017524948010757657,10.725139101125786,-15.771283787742817,-0.025789805812639136,8.079360347440131,-28.50165192339739,-0.13949959983406462,7.191878155574948,-20.05698233206914,-0.06268259378627969,0.009039310044431197,0.000554872716418036,-0.00657391648335012
24,S5,0.0017892542251622665,-0.0027353206213356672,0.0008349428160595264,-0.015733227704484595,0.02779224017774029,0.018406970007820506,2.093046393497554,-24.12990844904618,-0.08006354706181226,-9.945067736639487,-36.24679915369002,-0.14994803397210343,-3.9729949011987555,-30.324014452607084,-0.11582424741755279,0.0061736621342434045,0.00043275788865732045,-0.007244664107328932
25,S1,-0.008355092072088293,0.005554073083110537,0.001992134804334246,-0.05560593509352644,0.01723525937516738,0.004329525040410366,-0.019945650635503586,0.04075686666958541,-0.013535262188526055,3.858022648698007,0.052724529608644016,-0.0034039045233953368,2.638675636010874,2.1099709436490337,-0.007882137313514552,-0.0006312173255273313,-0.00261350233331227,0.003085223722106359
25,S2,0.038985815771724996,-0.00657341560014723,-0.05137260648601452,-0.0008467534546154067,0.061859617952797055,-0.03571012169408864,3.994155645377419,0.18245345635737908,-0.017951593790333443,7.998598824757629,-2.440632682988219,0.08431731002858481,6.478682444160832,-0.19912238690648526,0.025065402438091706,-0.016452885749104827,-0.014732818482465599,0.007276493386900416
25,S3,-0.031794861291335075,0.014472752961120619,0.04552105166403964,0.01279958618702734,-0.031663490567157074,0.032151694770000676,5.722878260149588,-3.5490896974309356,0.07020588220322675,10.547774885951794,-14.938957360424272,0.16722222011188503,9.114366968774032,-9.288448502592004,0.13298203128097935,-0.002412638315326078,-0.014460194141855424,0.0031232828815661094
25,S4,-0.015333630184291975,0.017898221505542544,0.05220680920783806,0.005963366489872581,-0.01325181335818637,-0.013160010248084775,10.874625662997744,-15.79751454681482,0.09865735164944664,8.321517044397773,-28.547293774157374,0.10933609946846565,7.372987047592796,-20.10906387951494,0.05896656180989952,-0.004129621217806336,-0.01641004937369327,0.0007042800218129787
25,S5,0.004905533966923095,-0.04591585618957302,0.011442555214557382,0.015239219504866761,-0.04545903432429417,-0.0308154394740303,2.1607587055401467,-24.221049182836907,-0.07121901714674608,-9.73890220944643,-36.47258257863296,-0.26645108427430253,-3.8345255927625015,-30.482998039212603,-0.16944173682440822,-0.0015912796533282688,-0.01800313162656911,0.0039729457913199396
26,S1,0.01943671785544245,0.012351778694632299,-0.0622088549130744,0.018668909133254197,-0.019846658890270655,-0.021739101248020476,-0.004154764719561606,-0.05712360169371861,0.01242823370758682,3.873804501693517,-0.039392953461199476,0.01367408851139303,2.6513932848910207,2.016037857921632,0.015909408075843158,0.0012743913207875555,-0.00031834993445554706,0.004572331554937856
26,S2,-0.010369668088626008,-0.000845807965482197,0.014977260449429083,0.023666416206540197,-0.025331953223764372,0.03204101737679401,4.039829084881877,0.10590059064499233,0.023210516199178882,8.03126932354581,-2.5382332636599343,-0.03650532502391964,6.522577407519243,-0.2886414217503708,-0.0017167158245829511,0.009781027149469703,0.00847622259433526,0.0021495560291484063
26,S3,-0.009713702031919114,-0.030353656693223114,0.04314455821565463,-0.03141896717896599,-0.02006276162150875,-0.01851188048900482,5.7522832032884885,-3.5090417919077046,-0.023579789725709725,10.532634430444881,-14.917020644133707,-0.1797388502654599,9.12138597403872,-9.261260573394265,-0.11019162515479791,0.01024401106331382,0.008214662943861334,-0.0007896589690491238
26,S4,-0.021799749463630197,-0.0212558429082158,-0.026658414842362085,-0.030249681468724223,-0.013091876743369125,0.008495108113069317,10.826015099733048,-15.72148906082884,-0.1433892906287282,8.260733912520548,-28.467715424810933,-0.3118942124014066,7.319961978106351,-20.029448598492404,-0.18316529074477284,0.014527868920974105,0.006509113253614803,-0.00021437866405963328
26,S5,-0.007198395398027412,0.011335928765168762,0.05098457005203241,-0.020975537182728057,0.04395827773715103,0.0677755403883034,2.1602171179986676,-24.200387098839734,-0.08854954513965213,-9.777850613711442,-36.41473422915731,-0.2684912390424231,-3.854683948152218,-30.44358844416524,-0.18067514496268267,0.01642376916895996,0.001723292042335207,0.0009899967531384704
27,S1,-0.029991067377885545,0.03400115415028295,-0.00451536903466149,-0.010631820369576361,0.026649172198587274,0.027838404454596302,-0.003937560396872716,0.004336347146929003,-0.0359492529921735,3.8740596286099964,0.008847873142192103,-0.0371526598306895,2.6586638385827093,2.0684326917095284,-0.033485411421155103,0.0015965375079869525,0.0003112450451791929,0.0011631164220239608
27,S2,0.008257420350153642,-0.04007961219037579,0.06063464659289591,-0.04586671350794833,0.02220219908584821,0.02381430142402693,4.072551817073288,0.23016277427601933,-0.030872696039072417,8.05553109628487,-2.4273063160097554,-0.049287243192992304,6.554074180457743,-0.17262083864235456,-0.042539794532322726,-0.0001576900407017425,0.004726631676849011,-0.001121255166080408
27,S3,0.005957479865830288,0.013625714966853506,-0.014422668678861808,-0.007012376100895754,0.001691165340497895,-0.005335327236350142,5.722433198155972,-3.469140775185494,-0.004680971604561617,10.526182997853596,-14.868355619794226,-0.008394239288119477,9.10335733044371,-9.215069454210767,-0.010304784304007983,-0.0013197466926734252,0.003911120450812059,0.0012065348549684988
27,S4,-0.0008102391537108985,-0.014844356064344796,0.0288131013214295,0.017157885347530138,-0.045102147029915524,0.0040268580275044895,10.797819176856692,-15.789367525174622,0.020210710801240275,8.217139651276614,-28.533166076037922,-0.08485917673235452,7.2865081345859215,-20.093075344670435,-0.015841596170088318,0.008201096747107083,-0.00020958970210158934,-0.0014663875689024317
27,S5,-0.007113517887192876,-0.013242267919796569,-0.02152271642983819,-0.009607163327363687,0.022849297552518213,0.017632275815560285,2.1255557090210115,-24.173128580339675,-0.05233819367383477,-9.848631098606097,-36.35311171559523,-0.13586735588108348,-3.907807426102074,-30.39902585600177,-0.09496908201851165,0.0061188090420197004,-0.0007463912635323172,-0.001986377342290856
28,S1,-0.01937175987154508,-0.014901363525677029,-0.003973175764178985,0.015545755942023592,0.025029703139544664,0.04396191660419553,-0.008025854023519912,-0.013769151633166282,-0.014095375355149762,3.86993243188302,-0.024588093945765423,-0.028464900610171835,2.662681002177113,2.03978435166154,-0.027839368551287977,-0.001872140825949881,0.0037080195788794118,-0.002786365906313107
28,S2,0.018073935457080924,-0.004197144695959805,-0.019577052964724548,-0.040049619279218455,-0.022188372213160855,-0.029066398094599783,4.027073134900912,0.15106224486100744,-0.010407564453197085,8.015240385604432,-2.4986785240955487,-0.011322848805144232,6.5093958365217865,-0.24691271604409376,-0.014140594084592596,-0.002527287762045771,0.0019101830251008138,0.0008177367308689449
28,S3,0.017114528471744942,-0.01809679066754346,-0.0016930113058825692,0.023978191615043873,0.003876203383640181,-0.040824977389595514,5.678963609675585,-3.523483734772786,0.035673329986423655,10.463521477475805,-14.930006431906278,0.16747230361474286,9.050219633438303,-9.27471492305573,0.10161755767281486,-0.011777184176465956,0.0005285481554459941,-0.00048018715719849367
28,S4,-0.010126319540637382,0.0052602566984434876,-0.01387155866853348,0.04794980962833979,0.010170721467818904,-0.032369857693797785,10.71749960965979,-15.799173690011889,0.14168384506753695,8.128121646762366,-28.53855323249715,0.4221809712012048,7.203259594293172,-20.099450729840125,0.24287917659106747,-0.021516140556767448,0.0024424666609557245,-0.0021751498361167916
28,S5,-0.02499598807190382,0.032216767452162565,0.029558623939037687,-0.004241388439754652,-0.06495389967368569,-0.03207608073296822,2.0709548632933568,-24.198151423553725,0.20419592392970234,-9.895237030251515,-36.385018692118095,0.37922090859027324,-3.9583219381447603,-30.42751300272551,0.29341793678855366,-0.01163352771194086,0.0027719259930456507,-0.0013475762121546813
29,S1,0.020430363615434755,0.037883731572795856,0.008612360888024993,-0.017395018093722514,-0.06023422977190283,-0.016174274761567253,0.01751200783968501,0.01855134506718808,0.023946417467354396,3.8953182700046702,0.03456542237064721,-0.011354325331383835,2.6739847362299827,2.0904992834816354,0.012527844057056668,0.006211652701848915,0.009115769814362523,0.004101251103039036
29,S2,-0.05487702962622243,-0.03259331751504968,-0.011578849352447724,-0.006380775968619645,0.05786360978076183,-0.028923557253733745,4.023245939453231,0.20797494556450755,-0.048260725994906134,8.01111861673187,-2.4419703355894096,-0.012672572002639035,6.505507602198822,-0.19014938915715082,-0.03418763941334503,-0.006457727797628631,-0.0046314951993171915,0.0007373564752714887
29,S3,0.019847506818590262,0.01663630611181052,0.0035253289156203884,0.03225108912037403,0.0023483087132855425,0.029468703763028566,5.655400951223653,-3.544358411094713,-0.004797400595339435,10.454261480461291,-14.945596411894725,0.024093256004254077,9.033865522457607,-9.291712179225343,0.011870078867426585,-0.0016118642797048233,-0.002192201478866964,0.0007798033495526962
29,S4,0.018082287130011643,-0.004528749734794603,0.002088489869559005,-0.01151468373421092,-0.005011296495352546,-0.022434782337657538,10.791833923414618,-15.812733675442423,0.0415527682001579,8.252389076015254,-28.565092723886785,0.10405530075787575,7.294462892193199,-20.127886207201257,0.060539543296710824,-0.005065197965407413,-0.0008153785133517935,0.0017710008553618343
29,S5,-0.012337479166110953,-0.013471567305283995,-0.02985040537831718,0.004260415273861446,-0.029500976705053306,0.015811057282796366,2.1444279230215177,-24.18159389584405,0.06111087162832111,-9.783424507890281,-36.40679951711277,-0.0428117153827357,-3.865253093253384,-30.430277836249104,0.0084981778272512,0.002828820472494984,-0.00581034490814951,0.0017884800192263942
30,S1,-0.0011730354525425334,0.013357473857500315,0.04631170923403824,0.017919652430407104,0.03423152259862008,0.005564558680744824,0.027017065209435302,0.02011760101793834,-0.022253072132922817,3.9049319018678172,0.007912516918175856,0.0003645216142399432,2.6984698656760613,2.0727155022401007,-0.010948613835669578,-0.0020657698621078776,-0.0058290728945288115,-0.0031533085952075474
30,S2,0.03345767411339772,0.028259227595897354,-0.025767623704627873,0.006890878555085524,0.0198290769895655,-0.012946525680702856,4.067228039112758,0.13482390069135092,-0.007030064045451305,8.055008703057522,-2.5148055672373664,0.05358395208979209,6.549392872181526,-0.2631094710144475,0.021793071792921635,-0.007120799839367437,-0.010467737601499428,0.0007912624816752158
30,S3,0.03183654284357278,-0.008462751594070695,0.02037910444093314,0.001731675741747553,-0.008592214690611463,0.007448818909877385,5.715702298224809,-3.5676821071848988,0.05437155388557553,10.51517908570176,-14.968321150922547,0.14698343689543636,9.094450769000082,-9.314638022816975,0.10852388546266925,-0.004849790429504261,-0.007781434644032551,0.0008626855080856501
30,S4,0.011843551924769479,-0.0052620031741113255,-0.0405211390585372,-0.0009886248590975728,-0.04554454770077446,0.03817234797141614,10.78520744973082,-15.769211910308766,0.14636677109383717,8.263340516992393,-28.523716382078355,-0.04895566276895366,7.294020620693029,-20.08822277230435,0.04504698666235801,0.012654765195888491,-0.013357025184019523,0.00304499040002196
30,S5,0.012138271820040385,-0.018458222550062596,-0.004613311452046266,0.00929195025432042,-0.00524055701387517,-0.0037122056952311427,2.120131497818952,-24.193082426717375,-0.1800754313120955,-9.784036054484215,-36.43764961995115,-0.49864275084675846,-3.87745104483188,-30.45151513674137,-0.3416571697348636,0.012065899458455728,-0.014342204961364334,0.0035623010783678794
31,S1,-0.018761197195182815,0.013477545474125018,0.01829661285229091,-0.04377336762049385,-0.07791845232301108,0.04288702394845944,-0.01087544601030546,0.04411217307449833,0.027561109382307707,3.865949165311839,0.04968839838248285,-0.06774806519294202,2.6507905589478744,2.1088656311897793,-0.02011734750286285,0.008630385921390565,0.024585425295917885,0.0013319789349860106
31,S2,-0.005436662966707414,-0.035290342579726484,0.00021232146774858576,-0.013030549942411802,-0.032730081621607864,-0.006699361847513009,4.017786690318158,0.22295979343864714,-0.04306082166313177,8.001499588064668,-2.4293716793076445,-0.19062201916300406,6.498662389745837,-0.1767197885074741,-0.11945451096141325,0.012375126279326222,0.028789505993993283,-6.137528006229833e-05
31,S3,0.01070383259716263,-0.019283236932803666,-0.029626686169892474,-0.04361969577666208,0.0007574045585363704,-0.0037956625667371056,5.68177806513118,-3.4830849568944102,-0.055272768324648544,10.509196808705441,-14.869151766777767,-0.3229215588329526,9.074205373554,-9.219897593353055,-0.21896067635553756,0.010825207948015187,0.030001145101192485,0.0036356714424702857
31,S4,-0.02188253875164598,0.003951444376361027,-0.0007384010839118282,0.006492225205957127,4.582179187016352e-05,-0.03514097796906273,10.816041581354062,-15.726179791528464,-0.28405964692505237,8.289835998168368,-28.48120856994835,-0.2304479582565977,7.324389601873159,-20.04486899418506,-0.18508477615249974,0.0019101451167893187,0.03064525780792764,0.0027424280025077964
31,S5,-0.015616721216516664,0.012366835078896445,-0.02336472634325641,-0.018107342236180605,0.03909283468785538,0.011666253030130913,2.1549167146478165,-24.197645280376936,0.21018746655007436,-9.775722476422194,-36.41274013202979,0.6477057605998795,-3.8562363158890074,-30.441234973598007,0.43089538705039476,-0.002989405269526481,0.03358180879167025,0.0009838731245527732
32,S1,0.005148493831404768,-0.007691951945281117,-0.04069867691880085,-0.02060122069127097,-0.01345592088187331,0.00883443517354481,-0.022572034883054128,-0.014173591198790119,0.011267743582013032,3.855364366816059,-0.0003360099393750048,-0.006104237359241132,2.635033540763459,2.056322477716643,0.00010383305277372398,0.0003676954750975115,0.004480304213642477,0.003567422104899202
32,S2,0.03618299265636718,-0.017563812178755266,-0.013290489295233424,0.0034075854975086865,0.022504612272337174,0.012400851930519007,4.0129528295068235,0.14374235937726082,0.0009915748154377037,8.012026224800461,-2.4894371976943708,-0.01856345713697085,6.496855727565679,-0.24393714155396512,-0.014977068600183259,-0.0030461629695365984,0.006914446363068277,0.00497179943901301
32,S3,0.04618609917916161,0.03843568663885477,0.006279564571856439,0.01364219891805974,-0.006002188157578341,-0.013649943241505405,5.7192237807898225,-3.5712375123013613,0.013259450354488053,10.60770450374002,-14.934356920582061,0.033222779204359024,9.14281952891511,-9.291845171274877,0.01728008612595977,-0.004424548240751258,0.006283261999432084,0.008645150330964147
32,S4,0.02103657967661006,0.010641432809501944,-0.0219807491702292,-0.0007096862140577433,0.03485932285464679,0.03096558384149802,10.88214363025756,-15.773883473169118,0.013934816568800691,8.46066462559738,-28.549160909135534,0.07776164539006314,7.424900972045916,-20.121065416317272,0.058525795570426864,-0.0033019261868915926,0.008703853858779354,0.01098924674103247
32,S5,0.01989583840243165,0.08427718030455275,-0.009730326798195498,-0.0069360832491306285,-0.0009945365702292133,-0.04164500791069323,2.1798556339677897,-24.308745961991335,0.06722143630863207,-9.704062398392812,-36.5738770653779,0.3485881309865496,-3.807380096961959,-30.577543518286575,0.2095959440864854,-0.006874121549550957,0.016552598257697226,0.005210759130083232
33,S1,-0.005662293986359497,-0.036874023103297765,0.0060265193514458006,0.017985710378150697,0.009696379448016244,0.018703324194521583,-0.00654925389379565,-0.008387245783358702,0.006186822931564207,3.8714135613226928,-0.024070491909811878,-0.0003277445249617898,2.666750742197743,2.0418105930833854,-0.003910325334596635,-0.002723570103669535,0.0016853897792883476,-0.004041881143855006
33,S2,-0.008731424918060074,0.008090801172663609,-0.02227544867411448,-0.011377440015280134,0.03764585983874963,0.0014273539732256515,4.019646234157835,0.13058346066882068,-0.025769686886315757,7.99918992016017,-2.5318507901122276,0.01002013662414944,6.500656158366511,-0.27533775862504684,-0.013865078323151644,-0.00829599426629803,-0.0034501497914985694,-0.0024060225456560133
33,S3,0.0036378273457356456,-0.03552652776059053,0.026235388517226278,-0.006656946082199847,-0.0208219538799426,0.023524829164737332,5.691401621604929,-3.5223265177794394,0.03576800050583968,10.420563634746653,-14.952687360863951,0.03739598625366312,9.034715534769363,-9.290222835144103,0.03615552117528884,-0.00033127051685598693,0.0004526362800112166,-0.005328421143055833
33,S4,0.0031333118358765656,0.03552445252576105,0.03267778952955825,0.015452084691522955,-0.007526964876258511,0.01087222537398049,10.742120917285071,-15.828267143463778,0.018311477114702074,8.107080176198643,-28.561319486438876,-0.017553880420832453,7.212480864419817,-20.11707167113317,0.000909734331734878,0.0024056695829456935,-0.0020071936505326763,-0.005735750193326365
33,S5,-0.01323853115843318,0.027558871011563575,-0.009898627404311256,-0.015761803955798362,-0.032854894105265424,-0.05678079398788443,2.088378351588431,-24.17570024481411,-0.043264321800536826,-9.954403760349845,-36.28812535074722,-0.01732096926992031,-3.9800499797267026,-30.36755751107519,-0.030373164301882045,0.002042470822618964,0.004232604029687244,-0.007635694304233944
34,S1,-0.006038509329706224,-0.02427268149440832,0.002438960766548172,0.019389233769296344,-0.012244510849517921,0.02051936565164402,-0.0029991921001082914,-0.011956472745535776,0.012569008818250882,3.874898015789996,-0.02423117196714747,-0.012858865594478791,2.6684530611649913,2.04059790697468,-0.005020101909120044,-4.5336141289428725e-05,0.006557085437329885,-0.0031650931575989793
34,S2,-0.023848728574745813,-0.016035593997296753,0.0013611251093497137,0.01800495606088538,0.004993350103815367,-0.003174611527594989,4.024788939583899,0.12454227881053531,-0.0191060857926254,7.994584178946946,-2.5525925445242668,-0.0358361550878783,6.504288166597433,-0.2905097533310678,-0.030912603247555417,-0.0010945256150721445,0.004939032815824866,-0.0060648977036967585
34,S3,-0.017421585250267383,-0.0033662620757708103,-0.0136159355901182,0.0018379664277081596,-0.013937121035087081,-0.0002611394245804887,5.645529824783027,-3.5412057969365325,-0.007190367910002255,10.360274460496395,-14.977428711394086,-0.05316286890763329,8.981559250587164,-9.313253964051265,-0.034459887091557666,0.002253049001636529,0.004259146284476861,-0.00658082499126607
34,S4,0.028501546190684797,-0.020180906611621363,9.531685071389577e-05,0.04610227033244309,0.00011949629222652158,-0.015614277416582448,10.651026076435574,-15.82097379421028,-0.029791717990930073,7.9844849423121165,-28.547509761933483,-0.016057007391559318,7.110839992305939,-20.101052793332137,-0.007158755062801579,0.000320642989854773,0.006815934071068108,-0.008211097443505478
34,S5,-0.016768452013971525,-0.009107129550683329,-0.004763579147633481,0.04304075479044419,0.01316376686213461,-0.021551148618906904,1.9936114574617068,-24.11317257739124,0.06473178147971177,-10.017581658885252,-36.25535954355987,0.261331884287626,-4.058673763928811,-30.320025839443982,0.16423646620952864,-0.005001884469807864,0.011327378705265817,-0.005118311369488364
35,S1,-0.02379905707650823,0.025619859597531436,-0.011676193698799546,0.038435104911532014,0.030092398001787764,-0.007584378532762958,0.010104454692754616,-0.035426860392489434,-0.032518424550447074,3.887990217315223,-0.041309248086670684,-0.0033395012499745427,2.678145829435157,2.021528164363763,-0.011607929752937996,0.0004108239393572322,-0.007524604883906456,-0.0015153304756276565
35,S2,0.007592166532854199,0.017463002398794954,-0.025948835569835633,0.0015667875946289028,-0.0018025558004343787,0.05871372444185019,4.03964544229157,0.09715191064086368,-0.004730855513028591,8.02808234428786,-2.5519280032951914,-0.04149617034613617,6.522000069953194,-0.30045298577270063,-0.016972133015051287,0.008506422410806446,0.003564937799699507,0.000943938081290715
35,S3,-0.005195266186014816,0.020401969990567988,0.016370060576394826,-0.007899342952121725,-0.020523507141908117,-0.005470636542550517,5.706935415587771,-3.547623745842316,-0.03880231493552466,10.511796145478169,-14.945341151583786,-0.1920221087449379,9.088425044386224,-9.292677928347851,-0.11789928329821434,0.012623819568633362,0.0019362436199758203,0.0013164098740101773
35,S4,-0.007613948658451547,0.0003913425227739816,-0.022976108494795935,-0.00012480493148073275,0.020074077986568198,-0.005635483179645099,10.80329188228658,-15.76147129420124,-0.1759925371150094,8.266927596059151,-28.514312834437725,-0.26106225657362014,7.306982244461663,-20.077485672355913,-0.19456143624076921,0.007445060219344649,0.0038673027029888602,0.002023466543148074
35,S5,-0.051025990684512926,0.02507665392395247,0.04342022343917728,-0.023737674702320556,-0.01776002415979202,-0.025772965637049013,2.1636124432332666,-24.2279152196884,-0.060303371371198206,-9.73478311387327,-36.48221545860659,-0.08091455952485724,-3.83101406686459,-30.491253883612,-0.07156327508780322,0.009811347865400095,0.008333774307453422,0.004226748173046396
36,S1,-0.0068932714898456236,-0.02542232072252236,-0.027138187288002043,-0.027796518865783156,-0.007522337352665643,-0.06123202336704961,-0.030847638817627875,0.0004716688722717735,0.01031217685701538,3.846923570141736,0.0058158854299971635,0.05209602918321879,2.6311653715397654,2.065142088347371,0.03803926888783415,-0.0004715819021706604,-0.010775124661169925,0.0013755722058109996
36,S2,0.006771313858647619,-0.023635386041296082,0.036415088865690295,0.0008955686542829625,-0.024059203596103456,-0.029708213198826994,4.028379509105584,0.17800123790517855,0.07675276576701619,8.01066742430531,-2.4800793395556573,0.12769983810379917,6.509681586574422,-0.22516411590681937,0.10711224261483777,-0.0010974116836872413,-0.012055845056235076,-0.0012822000734972327
36,S3,-0.011143093702405725,-0.0021583746959069777,0.0107525873347986,-0.00021402381839996052,-0.0129220431333602,-0.037634062972800066,5.716553335870128,-3.513240070454394,0.050317878526423436,10.4752090968524,-14.930610512851887,0.18059653962771713,9.074634101655514,-9.271990099862435,0.130739699291362,-0.004988634119648533,-0.015363319309425832,-0.0026590386625208527
36,S4,-0.000664799579857785,0.019603311288853533,-0.03080890877198308,0.010091626168216926,0.06395033941820896,-0.01578851230617765,10.727528929083949,-15.785048939160886,0.10280263328937353,8.150996492166843,-28.527820216040368,0.3448951500042987,7.217726833554945,-20.089749544911662,0.16066406318114182,-0.02082256648102173,-0.009072455448727255,-0.0010539990237430125
36,S5,0.01648651650223697,0.006141600526267396,0.004757980037393407,0.00021279915352457647,-0.0043693660956348685,0.006904072140039475,2.0835464974678173,-24.1857736014654,0.06284583782726112,-9.889900698909905,-36.366302073684764,0.16963709687000417,-3.949443629338943,-30.411930659596187,0.11837436509320187,-0.019353160020244845,-0.010798776862474366,-0.001875748579005766
37,S1,-0.01890159089490886,-0.0035655277108223252,-0.03703096690909527,-0.02525037785734411,0.0011071661074306054,-0.03878828088627332,-0.029963106572801088,-0.008311089889250734,-0.005975700190801775,3.8479030964543255,0.001035068401349962,0.024852221328251392,2.629963991712312,2.059104943729758,0.016932284085134433,0.0008454729627448966,-0.007948510364676656,0.0024134341239913466
37,S2,0.030855628239847263,-0.02311105463914616,-0.012217255337672673,0.0036024192045997607,0.06470531675194229,-0.020274073917059387,4.003299068277191,0.14743392042742443,0.012939458714113606,7.996909922734275,-2.492052339706816,0.11681258192277083,6.4861664883481485,-0.24427504039845732,0.06045223971984891,-0.013685807153847547,-0.01695645364512283,0.003208777975339349
37,S3,-0.0013621661878897564,-0.013082504970004474,-0.049990805192472745,-0.035058080738516684,-0.019607420418966813,0.025467914596328314,5.676302710929162,-3.5066508759539645,0.07841055133679256,10.548198786007221,-14.876211991266578,0.20424249803692576,9.091469495306313,-9.231777366205671,0.15547225067695908,-0.005016336160750977,-0.014222173326437309,0.007270301599460881
37,S4,-0.030334605579389603,-0.022203199556485975,-0.021600890565025753,-0.0002046033339607074,0.08487179633053116,-0.008190464415578065,10.837227762716495,-15.687450649245564,0.10190626653997067,8.348918193224304,-28.447138486765603,0.37399039951491575,7.357225958105978,-20.015983993245722,0.17866908166784656,-0.02248637351092844,-0.005827988569704082,0.0058397891260150315
37,S5,0.033179460486344035,-0.016645458520274624,0.007160116572656199,0.015827403207040562,-0.007098235182199765,-0.00475176784693474,2.150486750346231,-24.218706610771232,0.11499682598582067,-9.724795628830107,-36.493811055034,0.313982496988783,-3.83232588425428,-30.492506207576675,0.21735208177864412,-0.023529239349168316,-0.007472097732821322,0.006165013897773535
38,S1,-0.017521889103880695,0.0399998486070786,-0.008924364744440747,0.012943211211296294,-0.002932274887753118,0.001945565240235685,0.009368035590604682,-0.015418246367730532,-0.018870867956650075,3.887363036431094,-0.011056331827247804,-0.023314645372053303,2.6720552744761825,2.0485635705937413,-0.014209631176596151,0.0037427160852291637,0.0011479981554092815,0.0011226393550946502
38,S2,-0.04078840430690375,0.018777863571703735,-0.022736092585928007,0.02802577367910268,-0.008303237928630093,-0.04358526836549685,4.024418222178956,0.11759721959299463,-0.03989920658414044,8.009589458610344,-2.5364199358676336,-0.005140684742835092,6.50621095385427,-0.28303674367852144,-0.017067989425554018,0.0009475878824734686,-0.009351874950764325,-0.00025107466876971756
38,S3,0.0156697418518823,-0.02129302036680761,-0.00368704691631585,-0.019909936947867222,-0.009252534617071855,-0.022380437659616254,5.675669200830355,-3.544996590586881,0.012768372043197135,10.473977559782522,-14.946304313604884,0.08017829312111212,9.053817573980517,-9.292401330468861,0.055527288833320046,-0.0020651353166387734,-0.009148718695922731,0.0007556378666021391
38,S4,0.0247558375856337,0.0060351665716237195,0.006646343853905012,0.016448696381083743,-0.040706431533529076,0.00346698188790835,10.786577410385899,-15.781393683378436,0.11655358453771024,8.239858393599569,-28.531912136485246,-0.0011300019202690331,7.286954482532407,-20.09414253149231,0.04345956334157268,0.006701841103706071,-0.012620800436083001,0.0011403086829189502
38,S5,0.00853835922095897,0.01767287772006186,-0.008605871719202055,-0.03148570573147882,0.008118192570258524,-0.006412574596699053,2.13993701410034,-24.227299053553356,-0.1458352100904008,-9.83402707292884,-36.406411882674504,-0.328894594095183,-3.8933172092522605,-30.452758554461624,-0.23847687970533446,0.00456462780637325,-0.010651023706172725,-0.002045571097344997
39,S1,0.010503622411060188,0.06262666061121326,0.0211362746225383,-0.0071623107085845425,-0.02575090021803983,0.045872947779882864,0.030796001839376835,0.02013179485279669,-0.0055528267746669325,3.908357547868121,0.0343597746755485,-0.062103877599050755,2.6880939460552074,2.0908663493729187,-0.033338441446179194,0.005348233095052511,0.014592856316624913,0.003630028234612605
39,S2,0.027879901171426292,-0.0038982014469620685,-0.0396789214927832,0.003516967377902603,-0.03684063109100947,-0.011394613375505916,4.04981137628091,0.16670651662577177,-0.0338061034193792,8.052229656872552,-2.4596328967393193,-0.13175605487903372,6.5339250379495475,-0.21677172326932428,-0.0832808994087789,0.0091388798077253,0.018482383647377146,0.0065624931288691775
39,S3,0.007773797505146109,0.01667158734089132,0.009781772862784848,0.011669426602572884,0.032388185142511565,-0.041687514070076315,5.7033998269163195,-3.559273469884649,-0.054196862294113704,10.571517099014033,-14.931146004956018,-0.062814935941013,9.116659306056572,-9.286026411537003,-0.0725400718097324,-0.005424840443978452,0.014578061896759809,0.006864700812188615
39,S4,0.015241258534786476,0.00979336876481081,-0.035022483542549304,-0.019678872224023865,0.0262894655892038,-0.01789823948878338,10.861962459375452,-15.749786910900589,-0.03914295785633273,8.434440574320732,-28.522099940760086,0.18559102902994948,7.402995263886172,-20.09405393840799,0.08493739611261655,-0.014060346079760946,0.018162009934304117,0.010378413868062765
