# Monte Carlo Simulation Attempt
# kc_id_list: ['P_S1', 'S1_S2', 'S2_S3', 'S3_S4', 'S4_S5']
# num_iterations: 100
# misalignment_std_dev: 0.025
# Timestamp: 20250516_023903

Iteration,Panel ID,radial_distance,radial_extention,radial_shift,elevation_shift,yaw,pitch,roll
0,S1,10.852499527758571,-0.006314513885546799,-0.019419167214588216,0.000309037872537209,0.002693821810036809,-0.00022392083998545864,-0.00452671875630734
0,S2,14.514067968698507,-0.036969732234251235,0.010225045068157317,0.025174559691474405,0.0019406489762432344,-0.001738685899072001,-0.006353520060788014
0,S3,19.42073646904257,-0.02421189362810061,0.016512660402746272,0.11535320878520523,0.0034152517012710683,-0.0010760954941813061,-0.012841535768853817
0,S4,25.23350094616282,0.04089235549342462,0.04957162999226999,0.20312465730444998,0.003055989733126988,-0.0015550674889155403,-0.006883687986242086
0,S5,30.70515586998379,0.07078975908390382,0.08879558439405749,0.10846934505315099,0.0038384025823781334,-0.00022844813712441514,-0.009398635370451951
1,S1,10.852499527758571,-0.0020981393743298633,0.01566997616602814,-0.019660067305054832,0.004461027709625242,0.0012002268344684097,-0.0006769171237259943
1,S2,14.514067968698507,0.0503283672793274,0.030265779563596714,-0.02384599323470877,0.007217914677550575,-0.0004233820095962404,0.0004243540817626462
1,S3,19.42073646904257,0.07122895332329574,0.0826272766066931,-0.015057998918753125,0.010033361344269081,0.0006018787936903358,0.003283026100722364
1,S4,25.23350094616282,0.09026498074378614,0.12853256618774253,-0.03762629772851628,0.0159148584837549,-0.0029132169714647382,0.004595211413894818
1,S5,30.70515586998379,0.21074673552571477,0.17412194996560046,-0.12244998752743219,0.010039427993268466,-0.0055506689863074055,0.007517335929867646
2,S1,10.852499527758571,0.001829718265532557,-0.038984824958317864,0.015521408059489226,0.0013673800947519802,0.003354289760462814,-0.0030726956296147903
2,S2,14.514067968698507,0.006594404229562248,-0.023654386918493003,0.011129790489984203,-0.0001707276816830124,-0.00046286765658964946,-0.00548990794127611
2,S3,19.42073646904257,-0.029633184375490895,-0.028107921335833983,0.129770457916255,-0.004546175849736196,-0.002706273773079415,-0.017314561669630885
2,S4,25.23350094616282,-0.03661628816648932,-0.08524529833595651,0.261770268463272,-0.004969551044096092,-0.003225700095413009,-0.01642344780316441
2,S5,30.70515586998379,-0.049260786762673904,-0.03326151053171967,0.13127616641405068,-0.001583173601900311,-0.00409098672399133,-0.012515829586271492
3,S1,10.852499527758571,0.02663378024425442,-0.03704218571314568,-0.0035903301618559307,5.24814428512722e-05,0.008808792942721633,0.004578595002047451
3,S2,14.514067968698507,0.023912061726586824,-0.019006219021926955,-0.08616166175386436,0.0018225553928027279,0.022715950391198225,0.018677305477941886
3,S3,19.42073646904257,-0.00910106126986495,0.0010963377258394638,-0.32244446838696683,0.0017743176895323905,0.024618944417030164,0.020508367272023813
3,S4,25.23350094616282,-0.0047497757094547115,-0.031061621628726756,-0.4427992680481787,0.0007642949720532595,0.0210963365558261,0.03226119159608842
3,S5,30.70515586998379,-0.004498882422020249,-0.05148014257512392,-0.09179385700805316,-0.00119479929118641,0.024314616654460997,0.02867798212641242
4,S1,10.852499527758571,0.01689807642661703,-0.031129193583496285,-0.017755593002096264,-0.0036112136021574674,0.004962946808294344,0.0026362081050381346
4,S2,14.514067968698507,0.019637070484563316,-0.006504296049229202,-0.026759592257243975,0.00019389625279659175,0.004583008891188456,-0.00026149867733110384
4,S3,19.42073646904257,-0.02847466566464564,-0.025941758789363355,0.017376744859498316,-0.0011505052529723054,0.002064928667387278,-0.0031643535158854936
4,S4,25.23350094616282,-0.036542371775714164,-0.06277283872853096,0.019925798855834155,-0.0022610610187744637,0.0019229760677303975,-0.007456625531986055
4,S5,30.70515586998379,-0.09109820767930815,-0.05033524404331463,0.15101484460917897,-0.002940274865893944,0.009983080950177303,-0.012260487179466102
5,S1,10.852499527758571,0.005914675916674414,0.05475838396661153,-0.029446304851470994,-0.0016437136053916758,0.010014138043447085,0.002468377878411398
5,S2,14.514067968698507,-0.0032281970076295987,0.045358823650528464,-0.06642463559172966,-0.0009648698937351095,0.002946978288670188,-0.010768707295600616
5,S3,19.42073646904257,-0.003237192622618346,0.011412710518540663,0.022345997354037025,0.0022291685351967655,0.004606708798503778,-0.0005369078693611552
5,S4,25.23350094616282,-0.00999906295289722,0.03981614251071475,0.05227225766195753,0.002289133813417666,0.007402257275650692,-0.009833103465059796
5,S5,30.70515586998379,0.014970741132851562,0.014386364820177196,0.19147635797766177,0.00047009618696508136,0.0037808416052336202,-0.004174476132764168
6,S1,10.852499527758571,-0.009634242429293014,-0.017227020297520067,0.012178841260448187,-0.006205995017689288,-0.004481684658149909,-0.00253322968444316
6,S2,14.514067968698507,-0.0347611493921045,-0.060777443835514956,0.012911182202242615,-0.008714874415875883,-0.0051284366172783535,-0.004341154539498961
6,S3,19.42073646904257,-0.03778072552368931,-0.08239099566027744,0.054728285619287505,-0.007863843733608019,-0.006703646166195343,-0.007563153201679955
6,S4,25.23350094616282,-0.04555411155377903,-0.0814993128733053,0.11064341264717598,-0.009147859849069288,-0.009494604083060798,-0.0029494952095748535
6,S5,30.70515586998379,-0.12260993626437353,-0.08776534263437771,-0.0634354624261871,-0.01103358780626377,-0.0103046561924931,-0.0037560442035139813
7,S1,10.852499527758571,-0.0037396790300755585,-0.05161118491951598,0.022352649695229283,-0.00038725553191100437,-0.006089888489695383,-0.0056044482560643795
7,S2,14.514067968698507,0.0056283454454223,-0.060646633409429274,0.03372804305726111,-0.0017954909332663946,0.001364449990360228,-0.003828980378226873
